Tanggal,IN / OUT,Nomor GDN/GRN,Gudang,Dari/Kepada-Masking,Nama Barang,Merk/Jenis-Deleted,Satuan, Masuk, Keluar,Nilai, Jumlah,Berat,Total Berat
29-Mar-20,OUT,29.12,G3,Non PMI - BKPRMI,Sprayer,Elektrik,Unit,,20,"Rp650,000","Rp13,000,000",7.3,146
29-Mar-20,OUT,29.13,G1,Non PMI - HIPMI,Kacamata,Krisbow,Pcs,,2,"Rp148,500","Rp297,000",0.03,0.06
29-Mar-20,OUT,29.13,G1,Non PMI - HIPMI,Sarung Tangan Karet,Krisbow,Pasang,,2,"Rp150,000","Rp300,000",0.08,0.16
29-Mar-20,OUT,29.13,G1,Non PMI - HIPMI,Sepatu Boot,AP Boot,Pasang,,2,"Rp165,000","Rp330,000",1.8,3.6
29-Mar-20,OUT,29.13,G3,Non PMI - HIPMI,Sprayer,Elektrik,Unit,,2,"Rp650,000","Rp1,300,000",7.3,14.6
29-Mar-20,OUT,29.14,G1,Non PMI - JPRMI,Sepatu Boot,AP Boot,Pasang,,20,"Rp165,000","Rp3,300,000",1.8,36
29-Mar-20,OUT,29.14,G1,Non PMI - JPRMI,Kacamata,Krisbow,Pcs,,20,"Rp148,500","Rp2,970,000",0.03,0.6
29-Mar-20,OUT,29.14,G1,Non PMI - JPRMI,Sarung Tangan Karet,Krisbow,Pasang,,20,"Rp150,000","Rp3,000,000",0.08,1.6
29-Mar-20,OUT,29.14,G1,Non PMI - JPRMI,Hazmat,Typek,Pcs,,20,"Rp275,000","Rp5,500,000",0.08,1.6
29-Mar-20,OUT,29.14,G3,Non PMI - JPRMI,Sprayer,Elektrik,Unit,,20,"Rp650,000","Rp13,000,000",7.3,146
29-Mar-20,OUT,29.15,G1,Non PMI - DMDI,Sepatu Boot,AP Boot,Pasang,,20,"Rp165,000","Rp3,300,000",1.8,36
29-Mar-20,OUT,29.15,G1,Non PMI - DMDI,Kacamata,Krisbow,Pcs,,20,"Rp148,500","Rp2,970,000",0.03,0.6
29-Mar-20,OUT,29.15,G1,Non PMI - DMDI,Sarung Tangan Karet,Krisbow,Pasang,,20,"Rp150,000","Rp3,000,000",0.08,1.6
29-Mar-20,OUT,29.15,G1,Non PMI - DMDI,Hazmat,Typek,Pcs,,20,"Rp275,000","Rp5,500,000",0.08,1.6
29-Mar-20,OUT,29.15,G3,Non PMI - DMDI,Sprayer,Elektrik,Unit,,20,"Rp650,000","Rp13,000,000",7.3,146
29-Mar-20,OUT,29.16,G5,Pusdiklat Jatinangor,Hand Sanitizer Saku,,Pcs,,36,"Rp26,000","Rp936,000",0.1,3.6
29-Mar-20,OUT,29.17,G5,Tim Logistik,Hand Sanitizer Saku,,Pcs,,3,"Rp26,000","Rp78,000",0.1,0.3
29-Mar-20,OUT,29.2,G5,PMI Kota Tangerang Selatan,Hand Sanitizer 20 Liter,20 liter,Jerigen,,100,"Rp700,000","Rp70,000,000",20,2000
29-Mar-20,OUT,29.2,G5,PMI Kota Tangerang Selatan,Disinfektan 20 Liter,20 Liter,Jerigen,,5,"Rp330,000","Rp1,650,000",20,100
29-Mar-20,OUT,29.21,G5,PMI Kota Bekasi,Hand Sanitizer 20 Liter,20 liter,Jerigen,,10,"Rp700,000","Rp7,000,000",20,200
29-Mar-20,OUT,29.21,G5,PMI Kota Bekasi,Disinfektan 20 Liter,20 Liter,Jerigen,,30,"Rp330,000","Rp9,900,000",20,600
29-Mar-20,OUT,29.22,G5,Non PMI - Polda Metro Jaya,Disinfektan 20 Liter,20 Liter,Jerigen,,10,"Rp330,000","Rp3,300,000",20,200
29-Mar-20,OUT,29.23,G5,RS. Graha Juanda,Hand Sanitizer 20 Liter,20 liter,Jerigen,,10,"Rp700,000","Rp7,000,000",20,200
29-Mar-20,OUT,29.23,G5,RS. Graha Juanda,Disinfektan 20 Liter,20 Liter,Jerigen,,20,"Rp330,000","Rp6,600,000",20,400
29-Mar-20,OUT,29.24,G5,Non PMI - Walubi,Disinfektan 20 Liter,20 Liter,Jerigen,,10,"Rp330,000","Rp3,300,000",20,200
29-Mar-20,OUT,29.25,G3,RS. UD Kabupaten Bekasi,Sprayer,Elektrik,Unit,,1,"Rp650,000","Rp650,000",7.3,7.3
29-Mar-20,OUT,29.25,G5,RS. UD Kabupaten Bekasi,Hand Sanitizer 20 Liter,20 liter,Jerigen,,15,"Rp700,000","Rp10,500,000",20,300
29-Mar-20,OUT,29.25,G5,RS. UD Kabupaten Bekasi,Disinfektan 20 Liter,20 Liter,Jerigen,,4,"Rp330,000","Rp1,320,000",20,80
29-Mar-20,OUT,29.26,G3,PMI Kabupaten Sukabumi,Sprayer,Elektrik,Unit,,1,"Rp650,000","Rp650,000",7.3,7.3
29-Mar-20,OUT,29.26,G5,PMI Kabupaten Sukabumi,Hand Sanitizer 20 Liter,20 liter,Jerigen,,10,"Rp700,000","Rp7,000,000",20,200
29-Mar-20,OUT,29.26,G5,PMI Kabupaten Sukabumi,Disinfektan 20 Liter,20 Liter,Jerigen,,20,"Rp330,000","Rp6,600,000",20,400
29-Mar-20,OUT,29.26,G2,PMI Kabupaten Sukabumi,Masker Bedah,3 Ply,Pcs,,250,"Rp7,000","Rp1,750,000",0.006,1.5
29-Mar-20,OUT,29.27,G5,PMI Kota Jakarta Pusat,Disinfektan 20 Liter,20 Liter,Jerigen,,30,"Rp330,000","Rp9,900,000",20,600
29-Mar-20,OUT,29.28,G5,PMI Kabupaten Bogor,Hand Sanitizer 20 Liter,20 liter,Jerigen,,5,"Rp700,000","Rp3,500,000",20,100
29-Mar-20,OUT,29.28,G5,PMI Kabupaten Bogor,Disinfektan 20 Liter,20 Liter,Jerigen,,10,"Rp330,000","Rp3,300,000",20,200
29-Mar-20,OUT,29.29,G1,PMI Kabupaten Bandung Barat,Kacamata,Krisbow,Pcs,,2,"Rp148,500","Rp297,000",0.03,0.06
29-Mar-20,OUT,29.29,G1,PMI Kabupaten Bandung Barat,Sarung Tangan Karet,Krisbow,Pasang,,2,"Rp150,000","Rp300,000",0.08,0.16
29-Mar-20,OUT,29.29,G1,PMI Kabupaten Bandung Barat,Sepatu Boot,AP Boot,Pasang,,2,"Rp165,000","Rp330,000",1.8,3.6
29-Mar-20,OUT,29.29,G3,PMI Kabupaten Bandung Barat,Sprayer,Elektrik,Unit,,2,"Rp650,000","Rp1,300,000",7.3,14.6
29-Mar-20,OUT,29.29,G5,PMI Kabupaten Bandung Barat,Hand Sanitizer 20 Liter,20 liter,Jerigen,,2,"Rp700,000","Rp1,400,000",20,40
29-Mar-20,OUT,29.29,G5,PMI Kabupaten Bandung Barat,Virkon,,Can,,5,"Rp2,200,000","Rp11,000,000",2.5,12.5
29-Mar-20,OUT,29.3,G2,PMI Kabupaten Pati,Masker Bedah,3 Ply,Pcs,,"5,000","Rp7,000","Rp35,000,000",0.006,30
29-Mar-20,OUT,29.31,G5,MP PMI,Virkon,2.5 Kg,Can,,5,"Rp2,200,000","Rp11,000,000",2.5,12.5
29-Mar-20,OUT,29.31,G2,MP PMI,Masker Bedah,3 Ply,Pcs,,250,"Rp7,000","Rp1,750,000",0.006,1.5
29-Mar-20,OUT,29.32,G2,TNI AU,Masker Bedah,3 Ply,Pcs,,50,"Rp7,000","Rp350,000",0.006,0.3
30-Mar-20,OUT,30.01,G3,PMI Kabupaten Cianjur,Kompresor Set,Sanchin,Set,,1,"Rp3,200,000","Rp3,200,000",60,60
30-Mar-20,IN,30.01,G5,Swasta,Wipol,,Pouch,"3,600",,"Rp15,500","Rp55,800,000",0.78,2808
30-Mar-20,OUT,30.01,G5,UDD PMI Kabupaten Bekasi,Hand Sanitizer 20 Liter,20 liter,Jerigen,,10,"Rp700,000","Rp7,000,000",20,200
30-Mar-20,OUT,30.01,G5,UDD PMI Kabupaten Bekasi,Disinfektan 20 Liter,20 Liter,Jerigen,,30,"Rp330,000","Rp9,900,000",20,600
30-Mar-20,OUT,30.02,G3,PMI Kabupaten Cianjur,Tandon Air 300 lt,300 Liter,Unit,,2,"Rp550,000","Rp1,100,000",5,10
30-Mar-20,OUT,30.02,G5,PMI Kabupaten Indramayu,Hand Sanitizer 20 Liter,20 liter,Jerigen,,2,"Rp700,000","Rp1,400,000",20,40
30-Mar-20,IN,30.02,G5,Swasta,Hand Sanitizer 20 Liter,20 liter,Jerigen,876,,"Rp700,000","Rp613,200,000",20,17520
30-Mar-20,IN,30.02,G5,Swasta,Disinfektan 20 Liter,20 Liter,Jerigen,150,,"Rp330,000","Rp49,500,000",20,3000
30-Mar-20,OUT,30.02,G5,Tim Depo,Hand Sanitizer Saku,,Pcs,,10,"Rp26,000","Rp260,000",0.1,1
30-Mar-20,OUT,30.02,G6,Tim Depo,Kaporit,Tjiwi Kimia,Ember,,4,"Rp500,000","Rp2,000,000",15,60
30-Mar-20,IN,30.03,G3,Swasta,Sprayer,Elektrik,Unit,80,,"Rp650,000","Rp52,000,000",7.3,584
30-Mar-20,OUT,30.03,G5,PMI Provinsi Jawa Barat,Hand Sanitizer 20 Liter,20 liter,Jerigen,,30,"Rp700,000","Rp21,000,000",20,600
30-Mar-20,OUT,30.03,G5,PMI Provinsi Jawa Barat,Disinfektan 20 Liter,20 Liter,Jerigen,,60,"Rp330,000","Rp19,800,000",20,1200
30-Mar-20,IN,30.04,G3,Swasta,Sprayer,Elektrik,Unit,120,,"Rp650,000","Rp78,000,000",7.3,876
30-Mar-20,OUT,30.04,G3,PMI Kota Jakarta Timur,Kompresor Set,Sanchin,Set,,1,"Rp3,200,000","Rp3,200,000",60,60
30-Mar-20,OUT,30.04,G3,PMI Kota Jakarta Timur,Tandon Air 300 lt,300 Liter,Unit,,2,"Rp550,000","Rp1,100,000",5,10
30-Mar-20,OUT,30.05,G5,PMI Kabupaten Indramayu,Disinfektan 20 Liter,20 Liter,Jerigen,,10,"Rp330,000","Rp3,300,000",20,200
30-Mar-20,OUT,30.06,G2,Individu,Masker Bedah,3 Ply,Pcs,,50,"Rp7,000","Rp350,000",0.006,0.3
30-Mar-20,OUT,30.09,G3,Tim Depo,Tandon Air 300 lt,300 Liter,Unit,,5,"Rp550,000","Rp2,750,000",5,25
30-Mar-20,OUT,30.1,G3,PMI Kota Tangerang Selatan,Kompresor Set,Sanchin,Set,,1,"Rp3,200,000","Rp3,200,000",60,60
30-Mar-20,OUT,30.1,G3,PMI Kota Tangerang Selatan,Tandon Air 300 lt,300 Liter,Unit,,2,"Rp550,000","Rp1,100,000",5,10
30-Mar-20,OUT,30.11,G3,PMI Kota Jakarta Utara,Kompresor Set,Sanchin,Set,,1,"Rp3,200,000","Rp3,200,000",60,60
30-Mar-20,OUT,30.11,G3,PMI Kota Jakarta Utara,Tandon Air 300 lt,300 Liter,Unit,,2,"Rp550,000","Rp1,100,000",5,10
30-Mar-20,OUT,30.14,G3,PMI Kota Sukabumi,Kompresor Set,Sanchin,Set,,1,"Rp3,200,000","Rp3,200,000",60,60
30-Mar-20,OUT,30.14,G3,PMI Kota Sukabumi,Tandon Air 300 lt,300 Liter,Unit,,2,"Rp550,000","Rp1,100,000",5,10
31-Mar-20,IN,31.01,G3,Swasta,Sprayer,Elektrik,Unit,100,,"Rp650,000","Rp65,000,000",7.3,730
31-Mar-20,OUT,31.01,G2,TNI AD,Masker Bedah,3 Ply,Pcs,,50,"Rp7,000","Rp350,000",0.006,0.3
31-Mar-20,OUT,31.01,G2,TNI AL,Masker Bedah,3 Ply,Pcs,,50,"Rp7,000","Rp350,000",0.006,0.3
31-Mar-20,OUT,31.02,G5,Gudang Regional PMI_Serang,Hand Sanitizer Saku,,Pcs,,40,"Rp26,000","Rp1,040,000",0.1,4
31-Mar-20,IN,31.02,G2,Swasta,Masker Kain,,Pcs,"49,000",,"Rp7,000.00","Rp343,000,000",0.02,980
31-Mar-20,OUT,31.03,G3,PMI Kabupaten Karawang,Kompresor Set,Sanchin,Set,,1,"Rp3,200,000","Rp3,200,000",60,60
31-Mar-20,IN,31.03,G2,Swasta,Masker Kain,,Pcs,"140,353",,"Rp7,000.00","Rp982,471,000",0.02,2807.06
31-Mar-20,OUT,31.03,G2,Gudang Regional PMI_Serang,Masker Bedah,3 Ply,Pcs,,800,"Rp7,000","Rp5,600,000",0.006,4.8
31-Mar-20,OUT,31.04,G3,Gudang Regional PMI_Serang,Sprayer,Elektrik,Unit,,2,"Rp650,000","Rp1,300,000",7.3,14.6
31-Mar-20,IN,31.04,G6,Swasta,Sabun Lifebouy,Lifebouy,pcs,"43,632",,"Rp3,000","Rp130,896,000",0.06,2617.92
31-Mar-20,IN,31.05,G7,Swasta,Teh Celup Sariwangi,Sariwangi,,"10,500",,"Rp1,500","Rp15,750,000",0.18,1890
31-Mar-20,OUT,31.05,G1,Tim Depo,Jas Hujan ,3 Layer,Pcs,,5,"Rp121,000","Rp605,000",0.8,4
31-Mar-20,OUT,31.05,G1,Tim Depo,Sarung Tangan Karet,Krisbow,Pasang,,20,"Rp150,000","Rp3,000,000",0.08,1.6
31-Mar-20,OUT,31.05,G1,Tim Depo,Sepatu Boot,AP Boot,Pasang,,4,"Rp165,000","Rp660,000",1.8,7.2
31-Mar-20,OUT,31.05,G1,Tim Depo,Sarung Tangan Karet,Krisbow,Pasang,,200,"Rp150,000","Rp30,000,000",0.08,16
31-Mar-20,OUT,31.05,G1,Tim Depo,Kacamata,Krisbow,Pcs,,8,"Rp148,500","Rp1,188,000",0.03,0.24
31-Mar-20,OUT,31.05,G2,Tim Depo,Masker Respirator,NP306,Pcs,,10,"Rp50,000","Rp500,000",0.55,5.5
31-Mar-20,OUT,31.05,G2,Tim Depo,Sarung Tangan Latex,Nitril,Pcs,,200,"Rp1,500","Rp300,000",0.006,1.2
31-Mar-20,OUT,31.05,G3,Tim Depo,Sprayer,Elektrik,Unit,,2,"Rp650,000","Rp1,300,000",7.3,14.6
31-Mar-20,OUT,31.05,G5,Tim Depo,Wipol,,Pouch,,12,"Rp15,500","Rp186,000",0.78,9.36
31-Mar-20,OUT,31.05,G5,Tim Depo,Hand Sanitizer Saku,,Pcs,,10,"Rp26,000","Rp260,000",0.1,1
31-Mar-20,OUT,31.05,G2,Tim Depo,Masker Bedah,3 Ply,Pcs,,100,"Rp7,000","Rp700,000",0.006,0.6
31-Mar-20,OUT,31.06,G1,Non PMI - Posko Lazis Catur Bakti,Sepatu Boot,AP Boot,Pasang,,5,"Rp165,000","Rp825,000",1.8,9
31-Mar-20,OUT,31.06,G1,Non PMI - Posko Lazis Catur Bakti,Sarung Tangan Karet,Krisbow,Pasang,,5,"Rp150,000","Rp750,000",0.08,0.4
31-Mar-20,OUT,31.06,G1,Non PMI - Posko Lazis Catur Bakti,Kacamata,Krisbow,Pcs,,5,"Rp148,500","Rp742,500",0.03,0.15
31-Mar-20,OUT,31.06,G3,Non PMI - Posko Lazis Catur Bakti,Sprayer,Elektrik,Unit,,5,"Rp650,000","Rp3,250,000",7.3,36.5
31-Mar-20,OUT,31.06,G5,Non PMI - Posko Lazis Catur Bakti,Wipol,,Pouch,,5,"Rp15,500","Rp77,500",0.78,3.9
31-Mar-20,OUT,31.08,G5,Non PMI - Dewan Masjid Indonesia,Hand Sanitizer Saku,,Pcs,,2,"Rp26,000","Rp52,000",0.1,0.2
31-Mar-20,OUT,31.08,G5,Non PMI - Dewan Masjid Indonesia,Wipol,,Pouch,,24,"Rp15,500","Rp372,000",0.78,18.72
31-Mar-20,OUT,31.08,G2,Non PMI - Dewan Masjid Indonesia,Masker Bedah,3 Ply,Pcs,,250,"Rp7,000","Rp1,750,000",0.006,1.5
31-Mar-20,OUT,31.09,G3,PMI Provinsi Jawa Tengah,Kompresor Set,Sanchin,Set,,2,"Rp3,200,000","Rp6,400,000",60,120
31-Mar-20,OUT,31.09,G3,PMI Provinsi Jawa Tengah,Tandon Air 300 lt,300 Liter,Unit,,4,"Rp550,000","Rp2,200,000",5,20
31-Mar-20,OUT,31.09,G5,TNI AU,Wipol,,Pouch,,60,"Rp15,500","Rp930,000",0.78,46.8
31-Mar-20,OUT,31.09,G6,TNI AU,Kaporit,Tjiwi Kimia,Ember,,10,"Rp500,000","Rp5,000,000",15,150
31-Mar-20,OUT,31.1,G5,PMI Provinsi DKI Jakarta,Wipol,,Pouch,,500,"Rp15,500","Rp7,750,000",0.78,390
31-Mar-20,OUT,31.11,G5,Non PMI - Dinas Lingkungan Hidup ,Disinfektan 20 Liter,20 Liter,Jerigen,,1,"Rp330,000","Rp330,000",20,20
31-Mar-20,OUT,31.12,G5,Non PMI - Batalyon Polisi Militer,Disinfektan 20 Liter,20 Liter,Jerigen,,1,"Rp330,000","Rp330,000",20,20
31-Mar-20,OUT,31.12,G5,Non PMI - Batalyon Polisi Militer,Hand Sanitizer 20 Liter,20 liter,Jerigen,,1,"Rp700,000","Rp700,000",20,20
31-Mar-20,OUT,31.13,G6,Tim Depo,Kaporit,Tjiwi Kimia,Ember,,5,"Rp500,000","Rp2,500,000",15,75
31-Mar-20,OUT,31.14,G1,Staff MP PMI,Sepatu Boot,AP Boot,Pasang,,2,"Rp165,000","Rp330,000",1.8,3.6
31-Mar-20,OUT,31.14,G1,Staff MP PMI,Sarung Tangan Karet,Krisbow,Pasang,,2,"Rp150,000","Rp300,000",0.08,0.16
31-Mar-20,OUT,31.14,G1,Staff MP PMI,Kacamata,Krisbow,Pcs,,2,"Rp148,500","Rp297,000",0.03,0.06
31-Mar-20,OUT,31.14,G3,Staff MP PMI,Sprayer,Elektrik,Unit,,2,"Rp650,000","Rp1,300,000",7.3,14.6
31-Mar-20,OUT,31.14,G5,Staff MP PMI,Wipol,,Pouch,,10,"Rp15,500","Rp155,000",0.78,7.8
31-Mar-20,OUT,31.15,G1,Tim Gunner,Jas Hujan ,3 Layer,Pcs,,3,"Rp121,000","Rp363,000",0.8,2.4
31-Mar-20,OUT,31.16,G5,TNI AL,Hand Sanitizer Saku,,Pcs,,13,"Rp26,000","Rp338,000",0.1,1.3
31-Mar-20,OUT,31.17,G1,Tim Logistik,Sepatu Boot,AP Boot,Pasang,,5,"Rp165,000","Rp825,000",1.8,9
31-Mar-20,OUT,31.18,G5,Gudang Regional PMI_Serang,Hand Sanitizer 20 Liter,20 liter,Jerigen,,2,"Rp700,000","Rp1,400,000",20,40
31-Mar-20,OUT,31.18,G5,Gudang Regional PMI_Serang,Disinfektan 20 Liter,20 Liter,Jerigen,,2,"Rp330,000","Rp660,000",20,40
31-Mar-20,OUT,31.19,G5,UDD PMI Kabupaten Garut,Disinfektan 20 Liter,20 Liter,Jerigen,,30,"Rp330,000","Rp9,900,000",20,600
31-Mar-20,OUT,31.2,G5,Non PMI - Pak Alwi (Perumahan Griya PMI),Wipol,,Pouch,,10,"Rp15,500","Rp155,000",0.78,7.8
31-Mar-20,OUT,31.21,G3,Non PMI - Polisi Militer,Sprayer,Elektrik,Unit,,2,"Rp650,000","Rp1,300,000",7.3,14.6
31-Mar-20,OUT,31.22,G5,PMI Kabupaten Bekasi,Disinfektan 20 Liter,20 Liter,Jerigen,,30,"Rp330,000","Rp9,900,000",20,600
31-Mar-20,OUT,31.23,G3,PMI Kabupaten Karawang,Tandon Air 300 lt,300 Liter,Unit,,2,"Rp550,000","Rp1,100,000",5,10
31-Mar-20,OUT,31.23,G3,PMI Kabupaten Situbondo,Kompresor Set,Sanchin,Set,,1,"Rp3,200,000","Rp3,200,000",60,60
31-Mar-20,OUT,31.23,G3,PMI Kabupaten Situbondo,Tandon Air 300 lt,300 Liter,Unit,,2,"Rp550,000","Rp1,100,000",5,10
31-Mar-20,OUT,31.24,G3,PMI Kabupaten Tulungagung,Tandon Air 300 lt,300 Liter,Unit,,2,"Rp550,000","Rp1,100,000",5,10
31-Mar-20,OUT,31.24,G3,PMI Kabupaten Tulungagung,Kompresor Set,Sanchin,Set,,1,"Rp3,200,000","Rp3,200,000",60,60
31-Mar-20,OUT,31.25,G3,PMI Provinsi Bali,Kompresor Set,Sanchin,Set,,2,"Rp3,200,000","Rp6,400,000",60,120
31-Mar-20,OUT,31.25,G3,PMI Provinsi Bali,Tandon Air 300 lt,300 Liter,Unit,,4,"Rp550,000","Rp2,200,000",5,20
31-Mar-20,OUT,31.26,G3,PMI Provinsi DI Yogyakarta,Kompresor Set,Sanchin,Set,,1,"Rp3,200,000","Rp3,200,000",60,60
31-Mar-20,OUT,31.26,G3,PMI Provinsi DI Yogyakarta,Tandon Air 300 lt,300 Liter,Unit,,2,"Rp550,000","Rp1,100,000",5,10
31-Mar-20,OUT,31.27,G1,PMI Provinsi Kalimantan Barat,Sarung Tangan Karet,Krisbow,Pasang,,100,"Rp150,000","Rp15,000,000",0.08,8
31-Mar-20,OUT,31.27,G1,PMI Provinsi Kalimantan Barat,Sepatu Boot,AP Boot,Pasang,,100,"Rp165,000","Rp16,500,000",1.8,180
31-Mar-20,OUT,31.27,G3,PMI Provinsi Kalimantan Barat,Sprayer,Elektrik,Unit,,50,"Rp650,000","Rp32,500,000",7.3,365
31-Mar-20,OUT,31.27,G5,PMI Provinsi Kalimantan Barat,Wipol,,Pouch,,600,"Rp15,500","Rp9,300,000",0.78,468
31-Mar-20,OUT,31.28,G1,PMI Provinsi Kalimantan Utara,Sarung Tangan Karet,Krisbow,Pasang,,,"Rp150,000", Rp- ,0.08,0
31-Mar-20,OUT,31.28,G1,PMI Provinsi Kalimantan Utara,Sepatu Boot,AP Boot,Pasang,,7,"Rp165,000","Rp1,155,000",1.8,12.6
31-Mar-20,OUT,31.28,G3,PMI Provinsi Kalimantan Utara,Sprayer,Elektrik,Unit,,18,"Rp650,000","Rp11,700,000",7.3,131.4
31-Mar-20,OUT,31.28,G5,PMI Provinsi Kalimantan Utara,Wipol,,Pouch,,216,"Rp15,500","Rp3,348,000",0.78,168.48
31-Mar-20,OUT,31.29,G1,PMI Provinsi Papua Barat,Sarung Tangan Karet,Krisbow,Pasang,,78,"Rp150,000","Rp11,700,000",0.08,6.24
31-Mar-20,OUT,31.29,G1,PMI Provinsi Papua Barat,Sepatu Boot,AP Boot,Pasang,,78,"Rp165,000","Rp12,870,000",1.8,140.4
31-Mar-20,OUT,31.29,G1,PMI Provinsi Papua Barat,Kacamata,Krisbow,Pcs,,78,"Rp148,500","Rp11,583,000",0.03,2.34
31-Mar-20,OUT,31.29,G3,PMI Provinsi Papua Barat,Sprayer,Elektrik,Unit,,39,"Rp650,000","Rp25,350,000",7.3,284.7
31-Mar-20,OUT,31.29,G5,PMI Provinsi Papua Barat,Wipol,,Pouch,,468,"Rp15,500","Rp7,254,000",0.78,365.04
31-Mar-20,OUT,31.3,G1,PMI Provinsi Sulawesi Barat,Sarung Tangan Karet,Krisbow,Pasang,,70,"Rp150,000","Rp10,500,000",0.08,5.6
31-Mar-20,OUT,31.3,G1,PMI Provinsi Sulawesi Barat,Sepatu Boot,AP Boot,Pasang,,70,"Rp165,000","Rp11,550,000",1.8,126
31-Mar-20,OUT,31.3,G3,PMI Provinsi Sulawesi Barat,Sprayer,Elektrik,Unit,,35,"Rp650,000","Rp22,750,000",7.3,255.5
31-Mar-20,OUT,31.3,G5,PMI Provinsi Sulawesi Barat,Wipol,,Pouch,,420,"Rp15,500","Rp6,510,000",0.78,327.6
31-Mar-20,OUT,31.31,G3,PMI Provinsi Sulawesi Selatan,Kompresor Set,Sanchin,Set,,2,"Rp3,200,000","Rp6,400,000",60,120
31-Mar-20,OUT,31.31,G3,PMI Provinsi Sulawesi Selatan,Tandon Air 300 lt,300 Liter,Unit,,4,"Rp550,000","Rp2,200,000",5,20
31-Mar-20,OUT,31.32,G1,PMI Provinsi Sulawesi Tengah,Sarung Tangan Karet,Krisbow,Pasang,,66,"Rp150,000","Rp9,900,000",0.08,5.28
31-Mar-20,OUT,31.32,G1,PMI Provinsi Sulawesi Tengah,Sepatu Boot,AP Boot,Pasang,,66,"Rp165,000","Rp10,890,000",1.8,118.8
31-Mar-20,OUT,31.32,G1,PMI Provinsi Sulawesi Tengah,Kacamata,Krisbow,Pcs,,66,"Rp148,500","Rp9,801,000",0.03,1.98
31-Mar-20,OUT,31.32,G3,PMI Provinsi Sulawesi Tengah,Sprayer,Elektrik,Unit,,33,"Rp650,000","Rp21,450,000",7.3,240.9
31-Mar-20,OUT,31.32,G5,PMI Provinsi Sulawesi Tengah,Wipol,,Pouch,,396,"Rp15,500","Rp6,138,000",0.78,308.88
31-Mar-20,OUT,31.32,G2,UTD PMI Kabupaten Bekasi,Masker Bedah,3 Ply,Pcs,,"2,000","Rp7,000","Rp14,000,000",0.006,12
01-Apr-20,OUT,1.01,G2,TNI AL,Masker Bedah,3 Ply,Pcs,,100,"Rp7,000","Rp700,000",0.006,0.6
01-Apr-20,IN,1.01,G6,Swasta,Kaporit,15 Kg,Ember,"1,335",,"Rp500,000","Rp667,500,000",15,20025
01-Apr-20,OUT,1.02,G2,Non PMI - Kel. Mampang Prapatan,Masker Bedah,3 Ply,Pcs,,100,"Rp7,000","Rp700,000",0.006,0.6
01-Apr-20,OUT,1.02,G1,Non PMI - Kel. Mampang Prapatan,Sarung Tangan Karet,Krisbow,Pasang,,5,"Rp150,000","Rp750,000",0.08,0.4
01-Apr-20,OUT,1.02,G1,Non PMI - Kel. Mampang Prapatan,Sepatu Boot,AP Boot,Pasang,,5,"Rp165,000","Rp825,000",1.8,9
01-Apr-20,OUT,1.02,G3,Non PMI - Kel. Mampang Prapatan,Sprayer,Elektrik,Unit,,5,"Rp650,000","Rp3,250,000",7.3,36.5
01-Apr-20,OUT,1.02,G5,Non PMI - Kel. Mampang Prapatan,Hand Sanitizer 20 Liter,20 liter,Jerigen,,1,"Rp700,000","Rp700,000",20,20
01-Apr-20,OUT,1.02,G5,Non PMI - Kel. Mampang Prapatan,Wipol,,Pouch,,5,"Rp15,500","Rp77,500",0.78,3.9
01-Apr-20,OUT,1.02,G5,Non PMI - Kelurahan Mampang,Disinfektan 20 Liter,20 Liter,Jerigen,,1,"Rp330,000","Rp330,000",20,20
01-Apr-20,IN,1.02,G5,Swasta,Disinfektan 20 Liter,20 Liter,Jerigen,"1,000",,"Rp330,000","Rp330,000,000",20,20000
01-Apr-20,OUT,1.03,G2,Pelatihan,Masker Bedah,3 Ply,Pcs,,100,"Rp7,000","Rp700,000",0.006,0.6
01-Apr-20,OUT,1.03,G2,Pelatihan,Masker Bedah,3 Ply,Pcs,,100,"Rp7,000","Rp700,000",0.006,0.6
01-Apr-20,OUT,1.03,G1,Pelatihan,Sarung Tangan Karet,Krisbow,Pasang,,10,"Rp150,000","Rp1,500,000",0.08,0.8
01-Apr-20,OUT,1.03,G1,Pelatihan,Sarung Tangan Karet,Krisbow,Pasang,,10,"Rp150,000","Rp1,500,000",0.08,0.8
01-Apr-20,OUT,1.03,G2,Pelatihan,Sarung Tangan Latex,Nitril,Pcs,,200,"Rp1,500","Rp300,000",0.006,1.2
01-Apr-20,OUT,1.03,G2,Pelatihan,Sarung Tangan Latex,Nitril,Pcs,,200,"Rp1,500","Rp300,000",0.006,1.2
01-Apr-20,OUT,1.03,G5,Pelatihan,Wipol,,Pouch,,2,"Rp15,500","Rp31,000",0.78,1.56
01-Apr-20,OUT,1.03,G5,Pelatihan,Disinfektan 20 Liter,20 Liter,Jerigen,,2,"Rp330,000","Rp660,000",20,40
01-Apr-20,OUT,1.03,G5,Pelatihan,Hand Sanitizer Saku,,Pcs,,3,"Rp26,000","Rp78,000",0.1,0.3
01-Apr-20,OUT,1.03,G5,Pelatihan,Hand Sanitizer Saku,,Pcs,,3,"Rp26,000","Rp78,000",0.1,0.3
01-Apr-20,OUT,1.03,G5,Pelatihan,Hand Sanitizer Saku,,Pcs,,3,"Rp26,000","Rp78,000",0.1,0.3
01-Apr-20,OUT,1.03,G5,Pelatihan,Hand Sanitizer Saku,,Pcs,,3,"Rp26,000","Rp78,000",0.1,0.3
